form	lemma	POS	morph
དུས་སྦྱོར་	དུས་སྦྱོར་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
རྗེས་	རྗེས་	NOUN
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
སྐོར་	སྐོར་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
རྨ་	རྨ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བཛྲ་	བཛྲ་	NO_POS
ལ་ག་	ལ་ག་	NO_POS
བུ་	བུ་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
མགོ་བོ་	མགོ་བོ་	NOUN
བྱང་ཁོག་	བྱང་ཁོག་	NOUN
ཡན་ལག་	ཡན་ལག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རྨ་	རྨ་	NOUN
ཕྱོགས་མེད་	ཕྱོགས་མེད་	ADJ
དུ་	ལ་	PART
གསོ་བ་	གསོ་བ་	VERB
ཞེ་	ཅེས་	PART
གཞུང་	གཞུང་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
མགོ་རྨ་	མགོ་རྨ་	NO_POS
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
བཅོས་ཐབས་	བཅོས་ཐབས་	OTHER
སྐབས་	སྐབས་	NOUN
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
		
དོན་ཚན་	དོན་ཚན་	OTHER
ལྔ་བ་	ལྔ་བ་	NUM
།		PUNCT
རུས་ཆག་	རུས་ཆག་	NO_POS
འབྱོར་བ་	འབྱོར་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
།		PUNCT
དེང་	དེང་	ADV
རབས་	རབས་	NOUN
གསོ་རིག་	གསོ་རིག་	NOUN
ལྟ་	ལྟ་	OTHER
ན་	ལ་	PART
།		PUNCT
རུས་ཆག་	རུས་ཆག་	NO_POS
འབྱོར་བ་	འབྱོར་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
རུས་ཆག་	རུས་ཆག་	NO_POS
གནས་	གནས་	NOUN
ལ་	ལ་	PART
གནོན་	གནོན་	VERB
གཟེར་	གཟེར་	NO_POS
མེད་པ་	མེད་པ་	VERB
།		PUNCT
ཆ་ཤས་	ཆ་ཤས་	NOUN
ལ་	ལ་	PART
རྒྱུན་	རྒྱུན་	NOUN
འགལ་	འགལ་	VERB
འགུལ་སྐྱོད་	འགུལ་སྐྱོད་	NO_POS
མི་	མི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
།		PUNCT
གློག་པ་	གློག་པ་	NO_POS
ར་	ལ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རུས་ཆག་	རུས་ཆག་	NO_POS
གནས་	གནས་	NOUN
ལ་	ལ་	PART
རྒྱུན་མཐུད་	རྒྱུན་མཐུད་	NO_POS
ཀྱི་	གི་	PART
རུས་	རུས་	NOUN
སྒོམ་	སྒོམ་	VERB
ཆགས་	ཆགས་	VERB
ཡོད་	ཡོད་	VERB
།		PUNCT
རུས་ཆག་	རུས་ཆག་	NO_POS
གནས་	གནས་	NOUN
ཀྱི་	གི་	PART
སེར་ག་	སེར་ག་	NO_POS
མི་	མི་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
གྱུར་བ་	གྱུར་བ་	VERB
།		PUNCT
བསྡམ་	བསྡམ་	NO_POS
སྐུད་	སྐུད་	NO_POS
བཀྲོལ་	བཀྲོལ་	VERB
དུས་རྒྱུན་	དུས་རྒྱུན་	OTHER
ལྡན་	ལྡན་	VERB
ལྟ་	ལྟ་	OTHER
འགུལ་སྐྱོད་	འགུལ་སྐྱོད་	NO_POS
ཅུང་	ཅུང་	OTHER
བྱེད་	བྱེད་	VERB
ཐུབ་	ཐུབ་	VERB
།		PUNCT
མན་ངག་	མན་ངག་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
བརྒྱད་པ་	བརྒྱད་པ་	NUM
བྱུང་	བྱུང་	VERB
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
གཞུག་པ་	གཞུག་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
། །		PUNCT
འཆོར་	འཆོར་	NO_POS
ས་	ས་	ADP
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
རྟགས་	རྟགས་	NOUN
གཞུག་	གཞུག་	VERB
ཐབས་	ཐབས་	NOUN
བསྟེན་པ་	བསྟེན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
འཆོར་བ་	འཆོར་བ་	VERB
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
སྟེང་འོག་	སྟེང་འོག་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
བཞི་	བཞི་	NUM
། །		PUNCT
དཔུང་བ་	དཔུང་བ་	NOUN
པུས་མོ་	པུས་མོ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
འཆོར་	འཆོར་	NO_POS
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
། །		PUNCT
རྒྱ་ཚིགས་	རྒྱ་ཚིགས་	NO_POS
མཁྲིག་མ་	མཁྲིག་མ་	NOUN
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
འཆོར་	འཆོར་	NO_POS
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
། །		PUNCT
གྲུ་མོ་	གྲུ་མོ་	NOUN
ལོང་ཚིགས་	ལོང་ཚིགས་	NO_POS
རྒྱབ་	རྒྱབ་	NOUN
ཏུ་	ལ་	PART
འཆོར་	འཆོར་	NO_POS
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
། །		PUNCT
དབྱི་	དབྱི་	NO_POS
ལ་	ལ་	PART
ཕྱི་	ཕྱི་	NOUN
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
ནང་	ནང་	NOUN
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
། །		PUNCT
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
རྟགས་	རྟགས་	NOUN
ཟུག་གཟེར་	ཟུག་གཟེར་	NO_POS
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
ལ་	ལ་	PART
ལྡང་	ལྡང་	NO_POS
། །		PUNCT
མོད་	མོད་	VERB
དུ་	ལ་	PART
སྤངས་	སྤངས་	VERB
ཤིང་	ཅིང་	PART
བརྐྱང་	བརྐྱང་	NO_POS
བསྐུམས་	བསྐུམས་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
ཉམས་	ཉམས་	NOUN
། །		PUNCT
གང་	གང་	NO_POS
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
འབུར་ཀྱོང་	འབུར་ཀྱོང་	NO_POS
རིང་ཐུང་	རིང་ཐུང་	NOUN
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
དཔྱི་	དཔྱི་	NO_POS
ཡི་	གི་	PART
གཏུག་	གཏུག་	VERB
ཐག་	ཐག་	VERB
སོག་པ་	སོག་པ་	VERB
འི་	གི་	PART
		
གཉེན་	གཉེན་	NOUN
ཐག་	ཐག་	VERB
ཆད་	ཆད་	VERB
། །		PUNCT
བཅུག་	བཅུག་	VERB
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
སྡོད་	སྡོད་	VERB
ཞ་འཐེང་	ཞ་འཐེང་	NO_POS
འགྱུར་བ་	འགྱུར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
གཞག་	གཞག་	VERB
ཐབས་	ཐབས་	NOUN
མ་	མ་	PART
སྤངས་	སྤངས་	VERB
གས་	གསའ་	NO_POS
ར་	ལ་	PART
དུས་	དུས་	NOUN
མོད་	མོད་	VERB
ལ་	ལ་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
རྙིང་	རྙིང་	NO_POS
ན་	ནས་	PART
ལུམས་	ལུམས་	NO_POS
ཀྱིས་	གིས་	PART
ཤ་ཆུ་	ཤ་ཆུ་	NO_POS
བརྟུལ་	བརྟུལ་	NO_POS
ལ་	ལ་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
ཚིགས་	ཚིགས་	NOUN
ཁ་	ཁ་	PRON
བྲལ་བ་	བྲལ་བ་	VERB
ར་	ལ་	PART
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
འཐེན་	འཐེན་	NO_POS
། །		PUNCT
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
ངོ་	ངོ་	NOUN
རུས་པ་	རུས་པ་	NOUN
འི་	གི་	PART
མགོ་	མགོ་	NOUN
ན་	ནས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
འཕུལ་	འཕུལ་	NO_POS
། །		PUNCT
ཚིགས་	ཚིགས་	NOUN
ཁ་	ཁ་	PRON
བྲལ་	བྲལ་	VERB
ན་	ནས་	PART
གང་	གང་	NO_POS
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
ངོ་	ངོ་	NOUN
སུ་	ལ་	PART
བཀན་	བཀན་	NO_POS
། །		PUNCT
མ་	མ་	PART
བྲལ་	བྲལ་	VERB
བཀན་	བཀན་	NO_POS
ན་	ལ་	PART
ཚིགས་	ཚིགས་	NOUN
ཁ་	ཁ་	PRON
འཆག་	འཆག་	VERB
ཅིང་	ཅིང་	PART
འགྲམས་	འགྲམས་	NO_POS
། །		PUNCT
བྲལ་	བྲལ་	VERB
ན་	ལ་	PART
ཇི་ལྟ་		
བཀན་	བཀན་	NO_POS
བཞིན་	བཞིན་	NOUN
ཚུད་པ་	ཚུད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
ཐག་པ་	ཐག་པ་	NOUN
ས་	གིས་	PART
འཐེན་	འཐེན་	NO_POS
ལ་	ལ་	PART
དབྱུག་པ་	དབྱུག་པ་	NOUN
ས་	གིས་	PART
བརྡེག་	བརྡེག་	VERB
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
འབྱུང་	འབྱུང་	VERB
འབུ་	འབུ་	NOUN
ར་བོ་	ར་བོ་	PART
ནུབ་	ནུབ་	ADV
དང་	དང་	NO_POS
བརྐྱང་བསྐུམ་	བརྐྱང་བསྐུམ་	NO_POS
བཏུབ་		NON_WORD
། །		PUNCT
ཟུག་གཟེར་	ཟུག་གཟེར་	NO_POS
བྲི་	བྲི་	NO_POS
ན་	ལ་	PART
གནས་	གནས་	NOUN
སུ་	ལ་	PART
ཚུད་པ་	ཚུད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
བརྟན་པ་	བརྟན་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དེབ་	དེབ་	NOUN
བཏབ་	བཏབ་	VERB
ཆིངས་	ཆིངས་	VERB
ཀྱིས་	གིས་	PART
བསྡམས་	བསྡམས་	NO_POS
། །		PUNCT
ན་	ལ་	PART
དང་	དང་	NO_POS
ཟུག་	ཟུག་	VERB
མ་	མ་	PART
བྲི་	བྲི་	NO_POS
ན་	ལ་	PART
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
བལྟ་	བལྟ་	VERB
། །		PUNCT
ཡིད་ཆེས་	ཡིད་ཆེས་	NOUN
བརྟན་པ་	བརྟན་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ན་	ནས་	PART
བཅུད་	བཅུད་	NOUN
ཀྱིས་	གིས་	PART
གསོ་	གསོ་	NO_POS
། །		PUNCT
ཡུན་	ཡུན་	NOUN
ལོན་	ལོན་	VERB
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
ལང་	ལང་	NO_POS
ཡོད་	ཡོད་	VERB
ན་	ལ་	PART
ཆེད་	ཆེད་	NOUN
བཙའ་	བཙའ་	NO_POS
གདབ་	གདབ་	NO_POS
། །		PUNCT
དེ་	སྟེ་	PART
རྗེས་	རྗེས་	NOUN
ཆིངས་	ཆིངས་	VERB
དང་	དང་	NO_POS
སྐྱོགས་	སྐྱོགས་	NOUN
སུ་	ལ་	PART
གཞུགས་པ་	གཞུགས་པ་	NON_WORD
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
		
མན་ངག་	མན་ངག་	NOUN
ཟབ་མོ་	ཟབ་མོ་	ADJ
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
སྙིང་ཁུ་	སྙིང་ཁུ་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
ད་	ད་	NOUN
མོ་	གོ་	PART
སྨན་	སྨན་	NOUN
རམས་པ་	རམས་པ་	NO_POS
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
བཀའ་	བཀའ་	NOUN
རྒྱ་	རྒྱ་	NOUN
གལས་		NON_WORD
།		PUNCT
དཔུང་	དཔུང་	NOUN
བུད་	བུད་	VERB
མཁྲིག་མ་	མཁྲིག་མ་	NOUN
ར་	ལ་	PART
ཐག་པ་	ཐག་པ་	NOUN
བཏགས་	བཏགས་	VERB
། །		PUNCT
སྨན་པ་	སྨན་པ་	NOUN
ས་	གིས་	PART
ནད་པ་	ནད་པ་	NOUN
འི་	གི་	PART
མཆན་	མཆན་	NOUN
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
། །		PUNCT
དྲུ་བུ་	དྲུ་བུ་	NO_POS
		
བཅུག་	བཅུག་	VERB
ལ་	ལ་	PART
ཡ་	ཡ་	OTHER
འཐེན་	འཐེན་	NO_POS
བྱ་	བྱ་	VERB
། །		PUNCT
གཞན་	གཞན་	DET
གྱིས་	གིས་	PART
ཐག་པ་	ཐག་པ་	NOUN
འི་	གི་	PART
སྣེ་	སྣེ་	NO_POS
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ཐད་	ཐད་	NOUN
ཀུར་		NON_WORD
འཐེན་	འཐེན་	NO_POS
ལ་	ལ་	PART
བེར་	བེར་	NOUN
ག་	ག་	PRON
བརྡེག་	བརྡེག་	VERB
།		PUNCT
གྲུ་མོ་	གྲུ་མོ་	NOUN
བུད་	བུད་	VERB
ན་	ལ་	PART
དཔུང་བ་	དཔུང་བ་	NOUN
ན་	ནས་	PART
། །		PUNCT
ཡ་	ཡ་	OTHER
འཐེན་	འཐེན་	NO_POS
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
ལག་ངར་	ལག་ངར་	NOUN
ན་	ནས་	PART
། །		PUNCT
མ་	མ་	NOUN
འཐེན་	འཐེན་	NO_POS
སྨན་པ་	སྨན་པ་	NOUN
འི་	གི་	PART
ལག་མཐིལ་	ལག་མཐིལ་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
མི་དྲག་	མི་དྲག་	OTHER
དལ་བུ་	དལ་བུ་	NOUN
ས་	གིས་	PART
ནང་	ནང་	NOUN
ཕུལ་	ཕུལ་	VERB
ཆུད་	ཆུད་	VERB
། །		PUNCT
ཕྱིང་	ཕྱིང་	NO_POS
བ་	བ་	ADP
བསྡམས་	བསྡམས་	NO_POS
ལ་	ལ་	PART
མགུལ་	མགུལ་	NOUN
དུ་	ལ་	PART
བཏགས་	བཏགས་	VERB
།		PUNCT
མཁྲིག་མ་	མཁྲིག་མ་	NOUN
འི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
བུད་	བུད་	VERB
ཁོད་	ཁོད་	NO_POS
སྙོམས་	སྙོམས་	VERB
ལ་	ལ་	PART
། །		PUNCT
ཕྱིང་བ་	ཕྱིང་བ་	NO_POS
ལྟེབ་	ལྟེབ་	NO_POS
སྟེང་	སྟེང་	NOUN
ལག་པ་	ལག་པ་	NOUN
བཞག་	བཞག་	VERB
།		PUNCT
རྐང་པ་	རྐང་པ་	NOUN
ས་	གིས་	PART
མནན་	མནན་	VERB
ལ་སོ་	ལ་སོ་	NO_POS
ར་	ལ་	PART
མོ་	གོ་	PART
འཐེན་	འཐེན་	NO_POS
།		PUNCT
ཚུད་	ཚུད་	VERB
ན་	ནས་	PART
ཞག་འགའ་	ཞག་འགའ་	NO_POS
སོང་	སོང་	VERB
རྗེས་སུ་	རྗེས་སུ་	OTHER
། །		PUNCT
མེ་བཙའ་	མེ་བཙའ་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
ཤིས་པ་	ཤིས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
རྐང་ལག་	རྐང་ལག་	NOUN
ཆག་པ་	ཆག་པ་	VERB
འོག་	འོག་	NOUN
མི་	མི་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
རྐང་བ་	རྐང་བ་	NOUN
མཉམ་	མཉམ་	VERB
ལ་	ལ་	PART
གན་རྐྱལ་	གན་རྐྱལ་	NOUN
ཉལ་	ཉལ་	NO_POS
།།		PUNCT
རྩིབ་མ་	རྩིབ་མ་	NOUN
བུད་	བུད་	VERB
ན་	ལ་	PART
འཇམ་པོ་	འཇམ་པོ་	ADJ
འི་	གི་	PART
ཟ་	ཟ་	NOUN
། །		PUNCT
འགྲངས་པ་	འགྲངས་པ་	VERB
ར་	ལ་	PART
ཟོ་	ཟོ་	VERB
ལ་མ་	ལ་མ་	NO_POS
ཆག་	ཆག་	VERB
ངོ་	ངོ་	NOUN
། །		PUNCT
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
རྡོ་བ་	རྡོ་བ་	NOUN
རིལ་བོ་	རིལ་བོ་	NO_POS
བཅུག་	བཅུག་	VERB
།		PUNCT
སྨན་པ་	སྨན་པ་	NOUN
ས་	གིས་	PART
སྟེང་	སྟེང་	NOUN
ན་	ནས་	PART
བག་ཙམ་	བག་ཙམ་	OTHER
མནན་	མནན་	VERB
། །		PUNCT
ཕྲལ་	ཕྲལ་	NO_POS
དུ་	ལ་	PART
ཕན་པ་	ཕན་པ་	VERB
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
བག་ཕྱེ་	བག་ཕྱེ་	NO_POS
འམ་	གམ་	PART
འབྲས་	འབྲས་	NOUN
ཀྱི་	གི་	PART
ཚིག་མ་	ཚིག་མ་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
གར་མ་	གར་མ་	ADJ
བསྐུས་	བསྐུས་	NO_POS
ལ་	ལ་	PART
སྦྱིན་	སྦྱིན་	VERB
ཆུ་	ཆུ་	NOUN
བྱུག་	བྱུག་	VERB
།		PUNCT
སྐྱི་དཀར་	སྐྱི་དཀར་	NO_POS
ཕྱི་	ཕྱི་	NOUN
ན་	ནས་	PART
བཀབ་	བཀབ་	NO_POS
ལ་	ལ་	PART
དཀྲི་	དཀྲི་	NO_POS
། །		PUNCT
ལོང་རྩ་	ལོང་རྩ་	NO_POS
གཉིས་	གཉིས་	NUM
གཏར་ཁྲག་	གཏར་ཁྲག་	NO_POS
ངན་	ངན་	VERB
དབྱུང་	དབྱུང་	NO_POS
། །		PUNCT
ཆག་	ཆག་	VERB
སྟེང་	སྟེང་	NOUN
མེ་བཙའ་	མེ་བཙའ་	NO_POS
བྱ་	བྱ་	VERB
ན་	ལ་	PART
ཕན་	ཕན་	NOUN
། །		PUNCT
པུས་མོ་	པུས་མོ་	NOUN
བུད་པ་	བུད་པ་	VERB
གཞུག་པ་	གཞུག་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ལྷ་ང་	ལྷ་ང་	NOUN
ཡར་མ་	ཡར་མ་	NO_POS
བྲོས་པ་	བྲོས་པ་	VERB
ལ་	ལ་	PART
། །		PUNCT
རྗེ་ངར་	རྗེ་ངར་	NO_POS
མ་	མ་	NOUN
འཐེན་	འཐེན་	NO_POS
བརླ་	བརླ་	NOUN
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ཡ་	ཡ་	OTHER
འཐེན་	འཐེན་	NO_POS
ལྷ་ང་	ལྷ་ང་	NOUN
མལ་	མལ་	NO_POS
དུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
མ་ནེ་	མ་ནེ་	NO_POS
བུད་	བུད་	VERB
ན་	ལ་	PART
འགྲམ་ཕུག་	འགྲམ་ཕུག་	NO_POS
གི་	གི་	PART
།		PUNCT
རུས་པ་	རུས་པ་	NOUN
འབུ་	འབུ་	NOUN
ར་	ལ་	PART
མོ་	གོ་	PART
མཐེབ་མོ་	མཐེབ་མོ་	NO_POS
ས་	གིས་	PART
		
མནན་	མནན་	VERB
། །		PUNCT
ཨོལ་		NON_WORD
གོང་	གོང་	NOUN
མཛུབ་མོ་	མཛུབ་མོ་	NOUN
ས་	གིས་	PART
བརྟན་	བརྟན་	VERB
ལ་	ལ་	PART
གཞུག་	གཞུག་	VERB
།		PUNCT
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
བུད་	བུད་	VERB
ན་	ལ་	PART
ལག་	ལག་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
། །		PUNCT
དུས་	དུས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
ཆུད་པ་	ཆུད་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མཚམས་	མཚམས་	NOUN
སུ་	ལ་	PART
མེ་	མེ་	NOUN
བཏབ་	བཏབ་	VERB
ཕན་པ་	ཕན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
སུག་པ་	སུག་པ་	NO_POS
བཏགས་པ་	བཏགས་པ་	VERB
འི་	གི་	PART
ཕྱེ་	ཕྱེ་	VERB
། །		PUNCT
སྣ་	སྣ་	NOUN
ར་	ལ་	PART
བཏབ་	བཏབ་	VERB
སྲིད་པ་	སྲིད་པ་	VERB
བྱུང་བ་	བྱུང་བ་	VERB
ས་	གིས་	PART
ཚུད་	ཚུད་	VERB
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
ཆག་	ཆག་	VERB
ན་	ལ་	PART
འདི་ལྟར་	འདི་ལྟར་	NO_POS
བྱེད་	བྱེད་	VERB
། །		PUNCT
ལི་	ལི་	OTHER
ཐུར་	ཐུར་	NOUN
ལྕགས་ཐུར་	ལྕགས་ཐུར་	NO_POS
གས་ཆག་	གས་ཆག་	NO_POS
མེད་	མེད་	VERB
། །		PUNCT
མདའ་	མདའ་	NOUN
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
ད་	ད་	NOUN
ཁ་གང་	ཁ་གང་	NOUN
། །		PUNCT
འཇག་མ་	འཇག་མ་	NOUN
བདུན་	བདུན་	NUM
བཞག་	བཞག་	VERB
ཆག་	ཆག་	VERB
ངོ་	ངོ་	NOUN
སྦྱར་	སྦྱར་	VERB
། །		PUNCT
འཕོ་	འཕོ་	VERB
འཕོ་	འཕོ་	VERB
རྐང་	རྐང་	NOUN
ཆག་	ཆག་	VERB
གམ་	གམ་	PART
ལག་	ལག་	NOUN
ཆག་	ཆག་	VERB
འཇག་མ་	འཇག་མ་	NOUN
ར་	ལ་	PART
འཕོ་	འཕོ་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	PART
། །		PUNCT
གོམ་	གོམ་	NO_POS
བདུན་	བདུན་	NUM
བོར་བ་	བོར་བ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
དེ་	སྟེ་	PART
རུ་	ལ་	PART
། །		PUNCT
གྲུ་གསུམ་	གྲུ་གསུམ་	NOUN
དོང་	དོང་	VERB
འབྲུ་	འབྲུ་	NOUN
ས་	གིས་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
བཅུག་	བཅུག་	VERB
རྗེས་	རྗེས་	NOUN
། །		PUNCT
མི་	མི་	PART
གཞན་	གཞན་	DET
ཞིག་	ཅིག་	PART
ལ་	ལ་	PART
ཨེ་	ཨེ་	PART
འབྱར་	འབྱར་	NO_POS
བརྗོད་	བརྗོད་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྔགས་	སྔགས་	NOUN
འདི་	འདི་	DET
སྟོང་ཕྲག་	སྟོང་ཕྲག་	OTHER
གཅིག་	གཅིག་	NUM
།		PUNCT
བཟླས་	བཟླས་	NO_POS
ལ་	ལ་	PART
ཆག་པ་	ཆག་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
དེ་	དེ་	DET
ར་	ལ་	PART
གདབ་	གདབ་	NO_POS
།		PUNCT
ཨོ་	ཨོ་	NO_POS
ཙག་	ཙག་	NO_POS
ཀླུ་པ་	ཀླུ་པ་	NOUN
སོད་	སོད་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྔགས་པ་	སྔགས་པ་	NOUN
དེ་	སྟེ་	PART
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
ལི་	ལི་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
འཇམ་	འཇམ་	VERB
ཞེ་	ཅེས་	PART
ལི་	ལི་	OTHER
ཐུར་	ཐུར་	NOUN
སྦྱར་	སྦྱར་	VERB
། །		PUNCT
དེ་	སྟེ་	PART
རྗེས་	རྗེས་	NOUN
ལྕགས་	ལྕགས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྲ་	སྲ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
། །		PUNCT
ལྕགས་ཐུར་	ལྕགས་ཐུར་	NO_POS
སྦྱར་	སྦྱར་	VERB
རྗེས་	རྗེས་	NOUN
དམའ་	དམའ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
དྲང་	དྲང་	VERB
ངོ་	གོ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	PART
མདའ་	མདའ་	NOUN
སྦྱར་	སྦྱར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	སྟེ་	PART
རྗེས་	རྗེས་	NOUN
དར་ལ་	དར་ལ་	NO_POS
ས་	གིས་	PART
མཉེན་	མཉེན་	VERB
ནོ་	གོ་	PART
ཞེ་	ཅེས་	PART
། །		PUNCT
ད་	ད་	NOUN
དཀྲིས་		NON_WORD
དེ་	སྟེ་	PART
སྟེང་	སྟེང་	NOUN
གཡམ་པ་	གཡམ་པ་	NO_POS
བཞི་	བཞི་	NUM
ར་	ལ་	PART
། །		PUNCT
རྒྱ་གྲམ་	རྒྱ་གྲམ་	NO_POS
བྲིམ་	བྲིམ་	NO_POS
ན་	ནས་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལབྱུ་		NON_WORD
ཚོན་	ཚོན་	NOUN
སྐུད་	སྐུད་	NO_POS
སྣ་	སྣ་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
དཀྲིས་		NON_WORD
